Hora,Nombre completo del usuario,Usuario afectado,Contexto del evento,Componente,Nombre evento,Descripción
"26 junio 2025, 9:53:42 AM",1071,1675,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1675' for the assignment with course module id '3462'.
"26 junio 2025, 9:52:31 AM",1071,1659,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1659' for the assignment with course module id '3462'.
"26 junio 2025, 9:52:30 AM",,1659,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227138' for the user with id '1659' for the grade item with id '2042'.
"26 junio 2025, 9:52:30 AM",,1659,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227140' for the user with id '1659' for the grade item with id '2374'.
"26 junio 2025, 9:52:30 AM",1071,1659,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234324' for the user with id '1659' for the grade item with id '2050'.
"26 junio 2025, 9:52:07 AM",1071,1659,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1659' for the assignment with course module id '3462'.
"26 junio 2025, 9:52:06 AM",,1659,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227138' for the user with id '1659' for the grade item with id '2042'.
"26 junio 2025, 9:52:06 AM",,1659,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227140' for the user with id '1659' for the grade item with id '2374'.
"26 junio 2025, 9:52:06 AM",1071,1659,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234324' for the user with id '1659' for the grade item with id '2050'.
"26 junio 2025, 9:43:07 AM",1071,1659,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1659' for the assignment with course module id '3462'.
"26 junio 2025, 9:42:52 AM",1071,1699,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1699' for the assignment with course module id '3462'.
"26 junio 2025, 9:42:12 AM",1071,1662,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1662' for the assignment with course module id '3462'.
"26 junio 2025, 9:42:11 AM",,1662,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215844' for the user with id '1662' for the grade item with id '2042'.
"26 junio 2025, 9:42:11 AM",,1662,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215846' for the user with id '1662' for the grade item with id '2374'.
"26 junio 2025, 9:42:11 AM",1071,1662,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '216019' for the user with id '1662' for the grade item with id '2050'.
"26 junio 2025, 9:30:13 AM",1071,1662,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1662' for the assignment with course module id '3462'.
"26 junio 2025, 9:28:46 AM",1071,1678,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1678' for the assignment with course module id '3462'.
"26 junio 2025, 9:28:45 AM",,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227186' for the user with id '1678' for the grade item with id '2042'.
"26 junio 2025, 9:28:45 AM",,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227188' for the user with id '1678' for the grade item with id '2374'.
"26 junio 2025, 9:28:45 AM",1071,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234292' for the user with id '1678' for the grade item with id '2050'.
"26 junio 2025, 9:28:30 AM",1071,1678,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1678' for the assignment with course module id '3462'.
"26 junio 2025, 9:28:29 AM",,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227186' for the user with id '1678' for the grade item with id '2042'.
"26 junio 2025, 9:28:29 AM",,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227188' for the user with id '1678' for the grade item with id '2374'.
"26 junio 2025, 9:28:29 AM",1071,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234292' for the user with id '1678' for the grade item with id '2050'.
"26 junio 2025, 9:24:58 AM",1071,1678,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1678' for the assignment with course module id '3462'.
"26 junio 2025, 8:48:54 AM",1071,1682,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1682' for the assignment with course module id '3462'.
"26 junio 2025, 8:48:53 AM",,1682,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227215' for the user with id '1682' for the grade item with id '2042'.
"26 junio 2025, 8:48:53 AM",,1682,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227217' for the user with id '1682' for the grade item with id '2374'.
"26 junio 2025, 8:48:53 AM",1071,1682,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234316' for the user with id '1682' for the grade item with id '2050'.
"26 junio 2025, 8:48:37 AM",1071,1682,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1682' for the assignment with course module id '3462'.
"26 junio 2025, 8:48:08 AM",1071,1682,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1682' for the assignment with course module id '3462'.
"26 junio 2025, 8:48:07 AM",,1682,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227215' for the user with id '1682' for the grade item with id '2042'.
"26 junio 2025, 8:48:07 AM",,1682,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227217' for the user with id '1682' for the grade item with id '2374'.
"26 junio 2025, 8:48:07 AM",1071,1682,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234316' for the user with id '1682' for the grade item with id '2050'.
"26 junio 2025, 8:36:15 AM",1071,1682,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1682' for the assignment with course module id '3462'.
"26 junio 2025, 8:34:32 AM",1071,1685,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1685' for the assignment with course module id '3462'.
"26 junio 2025, 8:34:31 AM",,1685,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227202' for the user with id '1685' for the grade item with id '2042'.
"26 junio 2025, 8:34:31 AM",,1685,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227204' for the user with id '1685' for the grade item with id '2374'.
"26 junio 2025, 8:34:31 AM",1071,1685,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234312' for the user with id '1685' for the grade item with id '2050'.
"26 junio 2025, 8:16:00 AM",1071,1685,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1685' for the assignment with course module id '3462'.
"26 junio 2025, 8:14:56 AM",1071,1683,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1683' for the assignment with course module id '3462'.
"26 junio 2025, 8:14:55 AM",,1683,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227170' for the user with id '1683' for the grade item with id '2042'.
"26 junio 2025, 8:14:55 AM",,1683,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227172' for the user with id '1683' for the grade item with id '2374'.
"26 junio 2025, 8:14:55 AM",1071,1683,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234328' for the user with id '1683' for the grade item with id '2050'.
"26 junio 2025, 8:07:48 AM",1071,1683,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1683' for the assignment with course module id '3462'.
"26 junio 2025, 8:00:04 AM",1071,1679,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1679' for the assignment with course module id '3462'.
"26 junio 2025, 8:00:03 AM",,1679,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '226993' for the user with id '1679' for the grade item with id '2042'.
"26 junio 2025, 8:00:03 AM",,1679,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '226995' for the user with id '1679' for the grade item with id '2374'.
"26 junio 2025, 8:00:03 AM",1071,1679,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234296' for the user with id '1679' for the grade item with id '2050'.
"26 junio 2025, 7:58:34 AM",1071,1679,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1679' for the assignment with course module id '3462'.
"26 junio 2025, 7:58:34 AM",,1679,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '226993' for the user with id '1679' for the grade item with id '2042'.
"26 junio 2025, 7:58:34 AM",,1679,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '226995' for the user with id '1679' for the grade item with id '2374'.
"26 junio 2025, 7:58:34 AM",1071,1679,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '234296' for the user with id '1679' for the grade item with id '2050'.
"26 junio 2025, 7:47:47 AM",1071,1679,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1679' for the assignment with course module id '3462'.
"26 junio 2025, 7:46:43 AM",1071,1681,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1681' for the assignment with course module id '3462'.
"26 junio 2025, 7:42:58 AM",1071,1679,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1679' for the assignment with course module id '3462'.
"26 junio 2025, 7:42:45 AM",1071,1681,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1681' for the assignment with course module id '3462'.
"26 junio 2025, 7:42:20 AM",1071,1661,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1661' for the assignment with course module id '3462'.
"26 junio 2025, 7:42:15 AM",1071,1118,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1118' for the assignment with course module id '3462'.
"26 junio 2025, 7:40:25 AM",1071,1677,Tarea: Módulo 1 - Prueba de desempeño,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1677' for the assignment with course module id '3462'.
